participant_id,file,rows,sections,global_key_id_decreases,within_section_key_id_decreases,press_time_decreases,release_time_decreases,sections_with_key_id_decrease,sections_with_press_time_decrease,sections_with_release_time_decrease,max_key_id_backward_jump,max_global_key_id_backward_jump,max_press_time_backward_jump,max_release_time_backward_jump,within_section_temporal_clean,press_time_temporal_clean,release_time_temporal_clean,failure
10072,10072_features.csv,675,15,17,17,0,13,12,0,8,79.0,79.0,0.0,517.0,False,True,False,
100730,100730_features.csv,792,15,11,11,0,11,8,0,8,5.0,5.0,0.0,61.0,False,True,False,
100733,100733_features.csv,616,15,1,1,0,1,1,0,1,5.0,5.0,0.0,16.0,False,True,False,
100735,100735_features.csv,661,15,9,9,0,9,7,0,7,82.0,82.0,0.0,1128.0,False,True,False,
100736,100736_features.csv,644,15,15,15,0,15,10,0,10,531.0,531.0,0.0,7812.0,False,True,False,
100739,100739_features.csv,718,15,6,6,0,5,5,0,4,6.0,6.0,0.0,47.0,False,True,False,
100745,100745_features.csv,691,15,18,18,0,18,12,0,12,114.0,114.0,0.0,2845.0,False,True,False,
100746,100746_features.csv,632,15,2,2,0,2,2,0,2,5.0,5.0,0.0,208.0,False,True,False,
100748,100748_features.csv,712,15,2,2,0,2,2,0,2,3.0,3.0,0.0,77.0,False,True,False,
100752,100752_features.csv,676,15,9,9,0,6,6,0,5,4.0,4.0,0.0,82.0,False,True,False,
100761,100761_features.csv,727,15,2,2,0,1,2,0,1,61.0,61.0,0.0,912.0,False,True,False,
100763,100763_features.csv,781,15,15,15,0,12,11,0,9,62.0,62.0,0.0,504.0,False,True,False,
100764,100764_features.csv,723,15,6,6,0,6,6,0,6,30.0,30.0,0.0,371.0,False,True,False,
100770,100770_features.csv,810,15,8,8,0,8,6,0,6,8.0,8.0,0.0,248.0,False,True,False,
100773,100773_features.csv,681,15,18,18,0,11,11,0,10,59.0,59.0,0.0,177.0,False,True,False,
100777,100777_features.csv,737,15,15,15,0,15,10,0,10,95.0,95.0,0.0,176.0,False,True,False,
10077,10077_features.csv,675,15,10,10,0,8,7,0,7,63.0,63.0,0.0,593.0,False,True,False,
100780,100780_features.csv,732,15,3,3,0,3,3,0,3,5.0,5.0,0.0,216.0,False,True,False,
100781,100781_features.csv,669,15,6,6,0,6,5,0,5,107.0,107.0,0.0,48.0,False,True,False,
100783,100783_features.csv,757,15,7,7,0,7,6,0,6,10.0,10.0,0.0,1095.0,False,True,False,
100785,100785_features.csv,644,15,19,19,0,16,10,0,9,131.0,131.0,0.0,537.0,False,True,False,
100786,100786_features.csv,808,15,3,3,0,3,3,0,3,3.0,3.0,0.0,25.0,False,True,False,
100788,100788_features.csv,757,15,5,5,0,3,4,0,3,25.0,25.0,0.0,437.0,False,True,False,
100795,100795_features.csv,871,15,17,17,0,16,9,0,8,13.0,13.0,0.0,112.0,False,True,False,
100797,100797_features.csv,669,15,22,22,0,20,12,0,11,29.0,29.0,0.0,1033.0,False,True,False,
100801,100801_features.csv,678,15,18,18,0,16,12,0,12,112.0,112.0,0.0,109.0,False,True,False,
100804,100804_features.csv,779,15,9,9,0,6,6,0,4,121.0,121.0,0.0,255.0,False,True,False,
100805,100805_features.csv,729,15,7,7,0,7,6,0,6,37.0,37.0,0.0,60.0,False,True,False,
100807,100807_features.csv,722,15,17,17,0,17,9,0,9,263.0,263.0,0.0,3892.0,False,True,False,
100808,100808_features.csv,836,15,5,5,0,5,3,0,3,100.0,100.0,0.0,312.0,False,True,False,
100809,100809_features.csv,726,15,7,7,0,7,6,0,6,385.0,385.0,0.0,10445.0,False,True,False,
100811,100811_features.csv,673,15,6,6,0,6,6,0,6,13.0,13.0,0.0,256.0,False,True,False,
100813,100813_features.csv,605,15,11,11,0,7,9,0,6,18.0,18.0,0.0,24.0,False,True,False,
100817,100817_features.csv,778,15,22,22,0,20,14,0,14,31.0,31.0,0.0,564.0,False,True,False,
100821,100821_features.csv,775,15,9,9,0,9,8,0,8,221.0,221.0,0.0,61.0,False,True,False,
100822,100822_features.csv,729,15,24,24,0,21,12,0,12,74.0,74.0,0.0,240.0,False,True,False,
100823,100823_features.csv,809,15,38,38,0,23,15,0,13,240.0,240.0,0.0,3121.0,False,True,False,
100824,100824_features.csv,715,15,8,8,0,6,7,0,5,64.0,64.0,0.0,31.0,False,True,False,
100826,100826_features.csv,743,15,17,17,0,16,12,0,11,330.0,330.0,0.0,5272.0,False,True,False,
100827,100827_features.csv,718,15,19,19,0,19,14,0,14,5.0,5.0,0.0,80.0,False,True,False,
100829,100829_features.csv,716,15,5,5,0,3,5,0,3,21.0,21.0,0.0,119.0,False,True,False,
100833,100833_features.csv,735,15,8,8,0,8,6,0,6,102.0,102.0,0.0,2002.0,False,True,False,
100834,100834_features.csv,875,15,7,7,0,7,6,0,6,14.0,14.0,0.0,1560.0,False,True,False,
100838,100838_features.csv,750,15,4,4,0,0,4,0,0,22.0,22.0,0.0,0.0,False,True,True,
100841,100841_features.csv,715,15,7,7,0,7,5,0,5,66.0,66.0,0.0,200.0,False,True,False,
100842,100842_features.csv,771,15,4,4,0,3,4,0,3,57.0,57.0,0.0,187.0,False,True,False,
100843,100843_features.csv,909,15,20,20,0,20,10,0,10,95.0,95.0,0.0,307.0,False,True,False,
100848,100848_features.csv,989,15,19,19,0,18,9,0,8,157.0,157.0,0.0,83.0,False,True,False,
100851,100851_features.csv,709,15,16,16,0,12,12,0,10,12.0,12.0,0.0,78.0,False,True,False,
100852,100852_features.csv,619,15,5,5,0,5,4,0,4,6.0,6.0,0.0,483.0,False,True,False,
100853,100853_features.csv,823,15,19,19,0,11,9,0,6,72.0,72.0,0.0,61.0,False,True,False,
100856,100856_features.csv,640,15,4,4,0,4,4,0,4,135.0,135.0,0.0,551.0,False,True,False,
100862,100862_features.csv,808,15,11,11,0,10,9,0,8,128.0,128.0,0.0,67.0,False,True,False,
100864,100864_features.csv,721,15,1,1,0,1,1,0,1,2.0,2.0,0.0,24.0,False,True,False,
100865,100865_features.csv,640,15,14,14,0,12,9,0,9,22.0,22.0,0.0,643.0,False,True,False,
100867,100867_features.csv,820,15,11,11,0,5,7,0,5,20.0,20.0,0.0,27.0,False,True,False,
100874,100874_features.csv,730,15,6,6,0,6,5,0,5,5.0,5.0,0.0,533.0,False,True,False,
100881,100881_features.csv,732,15,16,16,0,16,8,0,8,14.0,14.0,0.0,56.0,False,True,False,
100883,100883_features.csv,718,15,9,9,0,9,8,0,8,39.0,39.0,0.0,64.0,False,True,False,
100885,100885_features.csv,714,15,19,19,0,18,12,0,12,96.0,96.0,0.0,171.0,False,True,False,
100887,100887_features.csv,877,15,1,1,0,1,1,0,1,1.0,1.0,0.0,32.0,False,True,False,
100888,100888_features.csv,686,15,3,3,0,2,3,0,2,3.0,3.0,0.0,307.0,False,True,False,
100889,100889_features.csv,711,15,11,11,0,11,8,0,8,11.0,11.0,0.0,360.0,False,True,False,
100897,100897_features.csv,738,15,16,16,0,16,9,0,9,27.0,27.0,0.0,1688.0,False,True,False,
100898,100898_features.csv,696,15,7,7,0,7,6,0,6,5.0,5.0,0.0,208.0,False,True,False,
100899,100899_features.csv,756,15,12,12,0,11,10,0,10,7.0,7.0,0.0,73.0,False,True,False,
100901,100901_features.csv,686,15,13,13,0,12,9,0,8,46.0,46.0,0.0,966.0,False,True,False,
100904,100904_features.csv,800,15,8,8,0,2,7,0,2,18.0,18.0,0.0,104.0,False,True,False,
100907,100907_features.csv,716,15,23,23,0,22,15,0,15,86.0,86.0,0.0,1075.0,False,True,False,
100913,100913_features.csv,748,15,17,17,0,17,12,0,12,7.0,7.0,0.0,80.0,False,True,False,
100920,100920_features.csv,715,15,11,11,0,11,7,0,7,114.0,114.0,0.0,70.0,False,True,False,
100922,100922_features.csv,640,15,9,9,0,6,8,0,6,5.0,5.0,0.0,18.0,False,True,False,
100923,100923_features.csv,673,15,6,6,0,4,5,0,3,166.0,166.0,0.0,3724.0,False,True,False,
100924,100924_features.csv,846,15,7,7,0,7,5,0,5,71.0,71.0,0.0,206.0,False,True,False,
100925,100925_features.csv,534,15,5,5,0,4,4,0,4,187.0,187.0,0.0,6511.0,False,True,False,
100931,100931_features.csv,718,15,19,19,0,14,11,0,8,70.0,70.0,0.0,2693.0,False,True,False,
100951,100951_features.csv,743,15,7,7,0,7,6,0,6,14.0,14.0,0.0,2110.0,False,True,False,
100956,100956_features.csv,695,15,7,7,0,5,6,0,5,37.0,37.0,0.0,377.0,False,True,False,
100971,100971_features.csv,639,15,10,10,0,10,8,0,8,70.0,70.0,0.0,737.0,False,True,False,
100972,100972_features.csv,842,15,7,7,0,7,5,0,5,136.0,136.0,0.0,1048.0,False,True,False,
100973,100973_features.csv,809,15,7,7,0,7,6,0,6,4.0,4.0,0.0,32.0,False,True,False,
100975,100975_features.csv,716,15,13,13,0,13,11,0,11,13.0,13.0,0.0,627.0,False,True,False,
100976,100976_features.csv,724,15,18,18,0,16,9,0,9,922.0,922.0,0.0,13584.0,False,True,False,
100979,100979_features.csv,743,15,1,1,0,0,1,0,0,1.0,1.0,0.0,0.0,False,True,True,
100984,100984_features.csv,664,15,13,13,0,8,8,0,6,37.0,37.0,0.0,40.0,False,True,False,
100993,100993_features.csv,697,15,5,5,0,5,5,0,5,6.0,6.0,0.0,74.0,False,True,False,
100994,100994_features.csv,667,15,5,5,0,5,3,0,3,53.0,53.0,0.0,384.0,False,True,False,
101000,101000_features.csv,623,15,16,16,0,14,9,0,9,15.0,15.0,0.0,72.0,False,True,False,
101001,101001_features.csv,592,15,4,4,0,4,4,0,4,33.0,33.0,0.0,116.0,False,True,False,
101003,101003_features.csv,693,15,4,4,0,2,4,0,2,34.0,34.0,0.0,72.0,False,True,False,
101004,101004_features.csv,710,15,13,13,0,9,9,0,7,85.0,85.0,0.0,677.0,False,True,False,
101009,101009_features.csv,694,15,9,9,0,9,6,0,6,16.0,16.0,0.0,512.0,False,True,False,
101014,101014_features.csv,843,15,10,10,0,5,6,0,5,24.0,24.0,0.0,74.0,False,True,False,
101016,101016_features.csv,795,15,3,3,0,2,3,0,2,7.0,7.0,0.0,182.0,False,True,False,
101017,101017_features.csv,715,15,9,9,0,6,7,0,6,17.0,17.0,0.0,236.0,False,True,False,
10101,10101_features.csv,792,15,21,21,0,21,14,0,14,75.0,75.0,0.0,145.0,False,True,False,
101021,101021_features.csv,638,15,21,21,0,20,9,0,9,20.0,20.0,0.0,817.0,False,True,False,
101024,101024_features.csv,701,15,16,16,0,15,14,0,13,28.0,28.0,0.0,113.0,False,True,False,
101025,101025_features.csv,849,15,5,5,0,4,4,0,3,54.0,54.0,0.0,384.0,False,True,False,
101029,101029_features.csv,662,15,10,10,0,10,8,0,8,124.0,124.0,0.0,1119.0,False,True,False,
101030,101030_features.csv,782,15,11,11,0,10,9,0,8,12.0,12.0,0.0,311.0,False,True,False,
101034,101034_features.csv,753,15,4,4,0,1,4,0,1,5.0,5.0,0.0,125.0,False,True,False,
101035,101035_features.csv,774,15,16,16,0,14,10,0,10,53.0,53.0,0.0,200.0,False,True,False,
101038,101038_features.csv,647,15,8,8,0,8,6,0,6,37.0,37.0,0.0,55.0,False,True,False,
101039,101039_features.csv,857,15,14,14,0,3,9,0,3,77.0,77.0,0.0,57.0,False,True,False,
101041,101041_features.csv,647,15,9,9,0,9,8,0,8,47.0,47.0,0.0,983.0,False,True,False,
101042,101042_features.csv,730,15,8,8,0,7,7,0,7,11.0,11.0,0.0,273.0,False,True,False,
101045,101045_features.csv,640,15,11,11,0,9,8,0,6,17.0,17.0,0.0,104.0,False,True,False,
101047,101047_features.csv,737,15,17,17,0,17,11,0,11,392.0,392.0,0.0,5812.0,False,True,False,
101048,101048_features.csv,657,15,10,10,0,6,9,0,6,11.0,11.0,0.0,41.0,False,True,False,
101053,101053_features.csv,738,15,9,9,0,8,7,0,6,37.0,37.0,0.0,279.0,False,True,False,
101062,101062_features.csv,689,15,4,4,0,2,3,0,2,19.0,19.0,0.0,32.0,False,True,False,
101065,101065_features.csv,784,15,4,4,0,4,4,0,4,102.0,102.0,0.0,80.0,False,True,False,
101073,101073_features.csv,714,15,3,3,0,3,3,0,3,271.0,271.0,0.0,9407.0,False,True,False,
101077,101077_features.csv,779,15,8,8,0,7,6,0,5,9.0,9.0,0.0,478.0,False,True,False,
101078,101078_features.csv,693,15,9,9,0,8,8,0,7,11.0,11.0,0.0,51.0,False,True,False,
101079,101079_features.csv,662,15,3,3,0,3,2,0,2,24.0,24.0,0.0,360.0,False,True,False,
101080,101080_features.csv,704,15,12,12,0,12,8,0,8,925.0,925.0,0.0,27519.0,False,True,False,
101095,101095_features.csv,599,15,18,18,0,16,11,0,10,12.0,12.0,0.0,600.0,False,True,False,
1010,1010_features.csv,938,15,13,13,0,13,8,0,8,90.0,90.0,0.0,208.0,False,True,False,
101102,101102_features.csv,684,15,3,3,0,3,3,0,3,45.0,45.0,0.0,545.0,False,True,False,
101104,101104_features.csv,686,15,13,13,0,13,10,0,10,26.0,26.0,0.0,345.0,False,True,False,
101105,101105_features.csv,640,15,5,5,0,6,3,0,4,8.0,8.0,0.0,224.0,False,True,False,
101107,101107_features.csv,736,15,4,4,0,4,3,0,3,5.0,5.0,0.0,80.0,False,True,False,
101108,101108_features.csv,685,15,11,11,0,9,7,0,7,40.0,40.0,0.0,387.0,False,True,False,
101109,101109_features.csv,743,15,15,15,0,15,9,0,9,157.0,157.0,0.0,83.0,False,True,False,
101110,101110_features.csv,758,15,4,4,0,1,4,0,1,5.0,5.0,0.0,33.0,False,True,False,
101111,101111_features.csv,679,15,7,7,0,7,7,0,7,5.0,5.0,0.0,95.0,False,True,False,
101113,101113_features.csv,688,15,15,15,0,14,10,0,10,30.0,30.0,0.0,444.0,False,True,False,
101114,101114_features.csv,743,15,15,15,0,10,9,0,7,61.0,61.0,0.0,603.0,False,True,False,
101115,101115_features.csv,758,15,11,11,0,10,11,0,10,85.0,85.0,0.0,880.0,False,True,False,
101116,101116_features.csv,699,15,17,17,0,16,11,0,11,59.0,59.0,0.0,112.0,False,True,False,
10111,10111_features.csv,736,15,4,4,0,4,4,0,4,5.0,5.0,0.0,133.0,False,True,False,
101124,101124_features.csv,615,15,3,3,0,3,3,0,3,5.0,5.0,0.0,120.0,False,True,False,
101128,101128_features.csv,854,15,71,71,0,66,15,0,15,402.0,402.0,0.0,6191.0,False,True,False,
101129,101129_features.csv,739,15,4,4,0,4,4,0,4,6.0,6.0,0.0,72.0,False,True,False,
10112,10112_features.csv,708,15,17,17,0,17,11,0,11,117.0,117.0,0.0,279.0,False,True,False,
101130,101130_features.csv,826,15,11,11,0,11,7,0,7,53.0,53.0,0.0,2120.0,False,True,False,
101133,101133_features.csv,884,15,11,11,0,4,8,0,4,56.0,56.0,0.0,64.0,False,True,False,
101135,101135_features.csv,621,15,4,4,0,4,4,0,4,103.0,103.0,0.0,736.0,False,True,False,
101139,101139_features.csv,729,15,18,18,0,18,11,0,11,96.0,96.0,0.0,481.0,False,True,False,
101143,101143_features.csv,677,15,9,9,0,8,7,0,6,10.0,10.0,0.0,63.0,False,True,False,
101144,101144_features.csv,712,15,10,10,0,8,8,0,8,111.0,111.0,0.0,109.0,False,True,False,
101146,101146_features.csv,918,15,5,5,0,1,4,0,1,111.0,111.0,0.0,34.0,False,True,False,
101149,101149_features.csv,761,15,22,22,0,22,12,0,12,9.0,9.0,0.0,112.0,False,True,False,
101151,101151_features.csv,772,15,9,9,0,6,7,0,5,79.0,79.0,0.0,172.0,False,True,False,
101152,101152_features.csv,664,15,5,5,0,6,5,0,5,47.0,47.0,0.0,288.0,False,True,False,
101153,101153_features.csv,692,15,4,4,0,4,4,0,4,165.0,165.0,0.0,86.0,False,True,False,
101154,101154_features.csv,658,15,16,16,0,16,10,0,10,136.0,136.0,0.0,575.0,False,True,False,
101156,101156_features.csv,697,15,8,8,0,5,7,0,4,327.0,327.0,0.0,4543.0,False,True,False,
101160,101160_features.csv,740,15,30,30,0,25,15,0,15,712.0,712.0,0.0,1576.0,False,True,False,
101161,101161_features.csv,667,15,20,20,0,17,12,0,11,921.0,921.0,0.0,14462.0,False,True,False,
101162,101162_features.csv,695,15,5,5,0,5,4,0,4,10.0,10.0,0.0,263.0,False,True,False,
101164,101164_features.csv,781,15,10,10,0,9,7,0,7,17.0,17.0,0.0,494.0,False,True,False,
101166,101166_features.csv,617,15,7,7,0,7,7,0,7,420.0,420.0,0.0,7001.0,False,True,False,
101167,101167_features.csv,719,15,23,23,0,23,14,0,14,154.0,154.0,0.0,1128.0,False,True,False,
101169,101169_features.csv,638,15,4,4,0,4,4,0,4,5.0,5.0,0.0,32.0,False,True,False,
101172,101172_features.csv,657,15,17,17,0,16,9,0,8,259.0,259.0,0.0,256.0,False,True,False,
101175,101175_features.csv,801,15,13,13,0,12,7,0,7,63.0,63.0,0.0,90.0,False,True,False,
101177,101177_features.csv,736,15,20,20,0,18,14,0,13,194.0,194.0,0.0,94.0,False,True,False,
101179,101179_features.csv,711,15,17,17,0,17,12,0,12,332.0,332.0,0.0,81.0,False,True,False,
101181,101181_features.csv,731,15,11,11,0,9,9,0,7,51.0,51.0,0.0,238.0,False,True,False,
101182,101182_features.csv,669,15,3,3,0,3,3,0,3,5.0,5.0,0.0,112.0,False,True,False,
101185,101185_features.csv,677,15,7,7,0,7,5,0,5,8.0,8.0,0.0,420.0,False,True,False,
101188,101188_features.csv,782,15,12,12,0,11,7,0,6,62.0,62.0,0.0,32.0,False,True,False,
101190,101190_features.csv,791,15,13,13,0,11,9,0,8,70.0,70.0,0.0,212.0,False,True,False,
101196,101196_features.csv,615,15,13,13,0,9,9,0,6,33.0,33.0,0.0,1766.0,False,True,False,
1011,1011_features.csv,646,15,8,8,0,8,5,0,5,199.0,199.0,0.0,1032.0,False,True,False,
101202,101202_features.csv,789,15,5,5,0,5,4,0,4,97.0,97.0,0.0,23.0,False,True,False,
101208,101208_features.csv,753,15,6,6,0,5,6,0,5,32.0,32.0,0.0,96.0,False,True,False,
101212,101212_features.csv,737,15,21,21,0,20,13,0,13,7.0,7.0,0.0,91.0,False,True,False,
101217,101217_features.csv,611,15,5,5,0,5,4,0,4,4.0,4.0,0.0,42.0,False,True,False,
101219,101219_features.csv,695,15,4,4,0,4,4,0,4,26.0,26.0,0.0,31.0,False,True,False,
10121,10121_features.csv,672,15,11,11,0,9,8,0,7,431.0,431.0,0.0,6623.0,False,True,False,
101223,101223_features.csv,788,15,31,31,0,28,14,0,14,63.0,63.0,0.0,229.0,False,True,False,
101224,101224_features.csv,832,15,7,7,0,7,6,0,6,73.0,73.0,0.0,888.0,False,True,False,
101226,101226_features.csv,858,15,10,10,0,9,10,0,9,10.0,10.0,0.0,167.0,False,True,False,
101229,101229_features.csv,474,15,12,12,0,12,12,0,12,4.0,4.0,0.0,60.0,False,True,False,
101230,101230_features.csv,678,15,11,11,0,10,7,0,7,89.0,89.0,0.0,697.0,False,True,False,
101232,101232_features.csv,717,15,8,8,0,8,8,0,8,13.0,13.0,0.0,147.0,False,True,False,
10123,10123_features.csv,677,15,12,12,0,12,7,0,7,50.0,50.0,0.0,50.0,False,True,False,
101243,101243_features.csv,776,15,13,13,0,13,9,0,9,60.0,60.0,0.0,72.0,False,True,False,
101245,101245_features.csv,634,15,7,7,0,6,5,0,5,52.0,52.0,0.0,1727.0,False,True,False,
10124,10124_features.csv,689,15,5,5,0,4,5,0,4,3976.0,3976.0,0.0,144.0,False,True,False,
101251,101251_features.csv,734,15,4,4,0,4,4,0,4,12.0,12.0,0.0,32.0,False,True,False,
101253,101253_features.csv,868,15,10,10,0,9,8,0,8,238.0,238.0,0.0,321.0,False,True,False,
101255,101255_features.csv,712,15,4,4,0,4,4,0,4,27.0,27.0,0.0,48.0,False,True,False,
101256,101256_features.csv,767,15,1,1,0,1,1,0,1,204.0,204.0,0.0,42.0,False,True,False,
101257,101257_features.csv,645,15,16,16,0,16,11,0,11,55.0,55.0,0.0,1712.0,False,True,False,
101259,101259_features.csv,708,15,6,6,0,7,6,0,7,3.0,3.0,0.0,114.0,False,True,False,
101264,101264_features.csv,617,15,9,9,0,5,8,0,5,12.0,12.0,0.0,51.0,False,True,False,
101265,101265_features.csv,765,15,5,5,0,4,4,0,3,32.0,32.0,0.0,40.0,False,True,False,
101266,101266_features.csv,779,15,13,13,0,12,8,0,8,52.0,52.0,0.0,656.0,False,True,False,
101269,101269_features.csv,684,15,8,8,0,7,5,0,4,2.0,2.0,0.0,136.0,False,True,False,
101272,101272_features.csv,800,15,7,7,0,7,7,0,7,15.0,15.0,0.0,375.0,False,True,False,
101275,101275_features.csv,651,15,14,14,0,13,10,0,10,87.0,87.0,0.0,256.0,False,True,False,
101277,101277_features.csv,721,15,6,6,0,4,4,0,3,8.0,8.0,0.0,237.0,False,True,False,
101280,101280_features.csv,757,15,5,5,0,4,5,0,4,439.0,439.0,0.0,14114.0,False,True,False,
101283,101283_features.csv,695,15,6,6,0,6,6,0,6,3.0,3.0,0.0,221.0,False,True,False,
101284,101284_features.csv,818,15,6,6,0,6,5,0,5,31.0,31.0,0.0,784.0,False,True,False,
101285,101285_features.csv,749,15,6,6,0,6,6,0,6,51.0,51.0,0.0,112.0,False,True,False,
101292,101292_features.csv,653,15,5,5,0,5,5,0,5,23.0,23.0,0.0,105.0,False,True,False,
101299,101299_features.csv,757,15,1,1,0,1,1,0,1,2.0,2.0,0.0,24.0,False,True,False,
101301,101301_features.csv,709,15,24,24,0,13,13,0,8,41.0,41.0,0.0,361.0,False,True,False,
101303,101303_features.csv,798,15,8,8,0,8,6,0,6,3.0,3.0,0.0,369.0,False,True,False,
101306,101306_features.csv,707,15,14,14,0,9,9,0,7,143.0,143.0,0.0,3285.0,False,True,False,
101307,101307_features.csv,713,15,13,13,0,13,8,0,8,80.0,80.0,0.0,550.0,False,True,False,
10130,10130_features.csv,702,15,7,7,0,7,4,0,4,222.0,222.0,0.0,896.0,False,True,False,
101312,101312_features.csv,687,15,6,6,0,5,5,0,4,79.0,79.0,0.0,2524.0,False,True,False,
101316,101316_features.csv,636,15,4,4,0,4,4,0,4,4.0,4.0,0.0,80.0,False,True,False,
101321,101321_features.csv,880,15,16,16,0,13,11,0,11,16.0,16.0,0.0,431.0,False,True,False,
101323,101323_features.csv,741,15,8,8,0,8,7,0,7,11.0,11.0,0.0,391.0,False,True,False,
101324,101324_features.csv,672,15,2,2,0,2,2,0,2,3.0,3.0,0.0,72.0,False,True,False,
101325,101325_features.csv,603,15,2,2,0,3,2,0,2,14.0,14.0,0.0,272.0,False,True,False,
101326,101326_features.csv,582,15,18,18,0,17,13,0,12,119.0,119.0,0.0,248.0,False,True,False,
101327,101327_features.csv,742,15,14,14,0,12,11,0,10,50.0,50.0,0.0,146.0,False,True,False,
101328,101328_features.csv,672,15,5,5,0,4,5,0,4,8.0,8.0,0.0,152.0,False,True,False,
101329,101329_features.csv,739,15,13,13,0,13,9,0,9,23.0,23.0,0.0,36.0,False,True,False,
10132,10132_features.csv,733,15,12,12,0,10,8,0,8,38.0,38.0,0.0,744.0,False,True,False,
101330,101330_features.csv,678,15,3,3,0,1,3,0,1,13.0,13.0,0.0,65.0,False,True,False,
101334,101334_features.csv,703,15,16,16,0,14,12,0,10,642.0,642.0,0.0,11711.0,False,True,False,
101336,101336_features.csv,624,15,1,1,0,1,1,0,1,2.0,2.0,0.0,10.0,False,True,False,
101337,101337_features.csv,682,15,3,3,0,2,3,0,2,39.0,39.0,0.0,184.0,False,True,False,
101338,101338_features.csv,752,15,12,12,0,10,9,0,8,44.0,44.0,0.0,41.0,False,True,False,
101341,101341_features.csv,777,15,21,21,0,21,13,0,13,33.0,33.0,0.0,319.0,False,True,False,
101346,101346_features.csv,612,15,20,20,0,19,12,0,12,13.0,13.0,0.0,125.0,False,True,False,
101348,101348_features.csv,973,15,11,11,0,11,7,0,7,61.0,61.0,0.0,1283.0,False,True,False,
101349,101349_features.csv,704,15,11,11,0,11,9,0,9,37.0,37.0,0.0,177.0,False,True,False,
101350,101350_features.csv,726,15,4,4,0,3,3,0,3,204.0,204.0,0.0,6006.0,False,True,False,
10135,10135_features.csv,680,15,12,12,0,12,9,0,9,71.0,71.0,0.0,352.0,False,True,False,
101363,101363_features.csv,835,15,11,11,0,11,9,0,9,57.0,57.0,0.0,76.0,False,True,False,
101366,101366_features.csv,804,15,4,4,0,3,4,0,3,45.0,45.0,0.0,96.0,False,True,False,
101367,101367_features.csv,797,15,15,15,0,15,10,0,10,64.0,64.0,0.0,100.0,False,True,False,
101368,101368_features.csv,644,15,10,10,0,10,7,0,7,6.0,6.0,0.0,299.0,False,True,False,
101370,101370_features.csv,804,15,16,16,0,16,8,0,8,78.0,78.0,0.0,506.0,False,True,False,
101374,101374_features.csv,741,15,24,24,0,21,11,0,11,101.0,101.0,0.0,695.0,False,True,False,
101376,101376_features.csv,704,15,10,10,0,10,7,0,7,302.0,302.0,0.0,8887.0,False,True,False,
101377,101377_features.csv,622,15,6,6,0,6,4,0,4,34.0,34.0,0.0,456.0,False,True,False,
101378,101378_features.csv,635,15,13,13,0,11,8,0,8,6.0,6.0,0.0,230.0,False,True,False,
101382,101382_features.csv,693,15,10,10,0,9,9,0,8,5.0,5.0,0.0,309.0,False,True,False,
101384,101384_features.csv,762,15,3,3,0,2,3,0,2,5.0,5.0,0.0,919.0,False,True,False,
101385,101385_features.csv,753,15,18,18,0,18,12,0,12,73.0,73.0,0.0,1232.0,False,True,False,
10138,10138_features.csv,668,15,1,1,0,1,1,0,1,2.0,2.0,0.0,30.0,False,True,False,
101391,101391_features.csv,585,15,13,13,0,10,9,0,8,7.0,7.0,0.0,114.0,False,True,False,
101392,101392_features.csv,733,15,17,17,0,17,10,0,10,5.0,5.0,0.0,119.0,False,True,False,
101395,101395_features.csv,653,15,18,18,0,17,12,0,12,153.0,153.0,0.0,530.0,False,True,False,
101396,101396_features.csv,562,15,15,15,0,14,10,0,10,6.0,6.0,0.0,321.0,False,True,False,
